ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
17254,meat_flesh-102,,,data,2615,FLESH OR MEAT
17255,meat_flesh-103,,,data,2615,FLESH OR MEAT
17256,meat_flesh-104,,,data,2615,FLESH OR MEAT
17257,meat_flesh-105,,,data,2615,FLESH OR MEAT
17258,meat_flesh-106,,,data,2615,FLESH OR MEAT
17259,meat_flesh-107,,,data,2615,FLESH OR MEAT
17260,meat_flesh-108,,,data,2615,FLESH OR MEAT
17261,meat_flesh-109,,,data,2615,FLESH OR MEAT
17262,meat_flesh-110,,,data,2615,FLESH OR MEAT
17263,meat_flesh-111,,,data,2615,FLESH OR MEAT
17264,meat_flesh-112,,,data,2615,FLESH OR MEAT
17265,meat_flesh-113,,,data,2615,FLESH OR MEAT
17266,meat_flesh-114,,,data,2615,FLESH OR MEAT
17267,meat_flesh-115,,,data,2615,FLESH OR MEAT
17268,meat_flesh-116,,,data,2615,FLESH OR MEAT
17269,meat_flesh-117,,,data,2615,FLESH OR MEAT
17270,meat_flesh-118,,,data,2615,FLESH OR MEAT
17271,meat_flesh-119,,,data,2615,FLESH OR MEAT
17272,meat_flesh-120,,,data,2615,FLESH OR MEAT
17273,meat_flesh-121,,,data,2615,FLESH OR MEAT
17274,meat_flesh-122,,,data,2615,FLESH OR MEAT
17275,meat_flesh-123,,,data,2615,FLESH OR MEAT
17276,meat_flesh-124,,,data,2615,FLESH OR MEAT
17277,meat_flesh-125,,,data,2615,FLESH OR MEAT
17278,meat_flesh-126,,,data,2615,FLESH OR MEAT
17279,meat_flesh-127,,,data,2615,FLESH OR MEAT
17280,meat_flesh-128,,,data,2615,FLESH OR MEAT
17281,meat_flesh-129,,,data,2615,FLESH OR MEAT
17282,meat_flesh-130,,,data,2615,FLESH OR MEAT
17283,meat_flesh-131,,,data,2615,FLESH OR MEAT
17284,meat_flesh-132,,,data,2615,FLESH OR MEAT
17285,meat_flesh-133,,,data,2615,FLESH OR MEAT
17286,meat_flesh-134,,,data,2615,FLESH OR MEAT
17287,meat_flesh-135,,,data,2615,FLESH OR MEAT
17288,meat_flesh-136,,,data,2615,FLESH OR MEAT
17289,meat_flesh-137,,,data,2615,FLESH OR MEAT
17290,meat_flesh-138,,,data,2615,FLESH OR MEAT
17291,meat_flesh-139,,,data,2615,FLESH OR MEAT
17292,meat_flesh-140,,,data,2615,FLESH OR MEAT
17293,meat_flesh-141,,,data,2615,FLESH OR MEAT
17294,meat_flesh-142,,,data,2615,FLESH OR MEAT
17295,meat_flesh-143,,,data,2615,FLESH OR MEAT
17296,meat_flesh-144,,,data,2615,FLESH OR MEAT
17297,meat_flesh-145,,,data,2615,FLESH OR MEAT
17298,meat_flesh-146,,,data,2615,FLESH OR MEAT
17299,meat_flesh-147,,,data,2615,FLESH OR MEAT
17300,meat_flesh-148,,,data,2615,FLESH OR MEAT
17301,meat_flesh-149,,,data,2615,FLESH OR MEAT
17302,meat_flesh-150,,,data,2615,FLESH OR MEAT
17303,meat_flesh-151,,,data,2615,FLESH OR MEAT
17304,meat_flesh-152,,,data,2615,FLESH OR MEAT
17305,meat_flesh-153,,,data,2615,FLESH OR MEAT
17306,meat_flesh-154,,,data,2615,FLESH OR MEAT
17307,meat_flesh-155,,,data,2615,FLESH OR MEAT
17308,meat_flesh-156,,,data,2615,FLESH OR MEAT
17309,meat_flesh-157,,,data,2615,FLESH OR MEAT
17310,meat_flesh-158,,,data,2615,FLESH OR MEAT
17311,meat_flesh-159,,,data,2615,FLESH OR MEAT
17312,meat_flesh-160,,,data,2615,FLESH OR MEAT
17313,meat_flesh-161,,,data,2615,FLESH OR MEAT
17314,meat_flesh-162,,,data,2615,FLESH OR MEAT
17315,fat_grease-1,,,data,323,FAT (ORGANIC SUBSTANCE)
17316,fat_grease-2,,,data,323,FAT (ORGANIC SUBSTANCE)
17317,fat_grease-3,,,data,323,FAT (ORGANIC SUBSTANCE)
17318,fat_grease-4,,,data,323,FAT (ORGANIC SUBSTANCE)
17319,fat_grease-5,,,data,323,FAT (ORGANIC SUBSTANCE)
17320,fat_grease-6,,,data,323,FAT (ORGANIC SUBSTANCE)
17321,fat_grease-7,,,data,323,FAT (ORGANIC SUBSTANCE)
17322,fat_grease-8,,,data,323,FAT (ORGANIC SUBSTANCE)
17323,fat_grease-9,,,data,323,FAT (ORGANIC SUBSTANCE)
17324,fat_grease-10,,,data,323,FAT (ORGANIC SUBSTANCE)
17325,fat_grease-11,,,data,323,FAT (ORGANIC SUBSTANCE)
17326,fat_grease-12,,,data,323,FAT (ORGANIC SUBSTANCE)
17327,fat_grease-13,,,data,323,FAT (ORGANIC SUBSTANCE)
17328,fat_grease-14,,,data,323,FAT (ORGANIC SUBSTANCE)
17329,fat_grease-15,,,data,323,FAT (ORGANIC SUBSTANCE)
17330,fat_grease-16,,,data,323,FAT (ORGANIC SUBSTANCE)
17331,fat_grease-17,,,data,323,FAT (ORGANIC SUBSTANCE)
17332,fat_grease-18,,,data,323,FAT (ORGANIC SUBSTANCE)
17333,fat_grease-19,,,data,323,FAT (ORGANIC SUBSTANCE)
17334,fat_grease-20,,,data,323,FAT (ORGANIC SUBSTANCE)
17335,fat_grease-21,,,data,323,FAT (ORGANIC SUBSTANCE)
17336,fat_grease-22,,,data,323,FAT (ORGANIC SUBSTANCE)
17337,fat_grease-23,,,data,323,FAT (ORGANIC SUBSTANCE)
17338,fat_grease-24,,,data,323,FAT (ORGANIC SUBSTANCE)
17339,fat_grease-25,,,data,323,FAT (ORGANIC SUBSTANCE)
17340,fat_grease-26,,,data,323,FAT (ORGANIC SUBSTANCE)
17341,fat_grease-27,,,data,323,FAT (ORGANIC SUBSTANCE)
17342,fat_grease-28,,,data,323,FAT (ORGANIC SUBSTANCE)
17343,fat_grease-29,,,data,323,FAT (ORGANIC SUBSTANCE)
17344,fat_grease-30,,,data,323,FAT (ORGANIC SUBSTANCE)
17345,fat_grease-31,,,data,323,FAT (ORGANIC SUBSTANCE)
17346,fat_grease-32,,,data,323,FAT (ORGANIC SUBSTANCE)
17347,fat_grease-33,,,data,323,FAT (ORGANIC SUBSTANCE)
17348,fat_grease-34,,,data,323,FAT (ORGANIC SUBSTANCE)
17349,fat_grease-35,,,data,323,FAT (ORGANIC SUBSTANCE)
17350,fat_grease-36,,,data,323,FAT (ORGANIC SUBSTANCE)
17351,fat_grease-37,,,data,323,FAT (ORGANIC SUBSTANCE)
17352,fat_grease-38,,,data,323,FAT (ORGANIC SUBSTANCE)
17353,fat_grease-39,,,data,323,FAT (ORGANIC SUBSTANCE)
17354,fat_grease-40,,,data,323,FAT (ORGANIC SUBSTANCE)
17355,fat_grease-41,,,data,323,FAT (ORGANIC SUBSTANCE)
17356,fat_grease-42,,,data,323,FAT (ORGANIC SUBSTANCE)
17357,fat_grease-43,,,data,323,FAT (ORGANIC SUBSTANCE)
17358,fat_grease-44,,,data,323,FAT (ORGANIC SUBSTANCE)
17359,fat_grease-45,,,data,323,FAT (ORGANIC SUBSTANCE)
17360,fat_grease-46,,,data,323,FAT (ORGANIC SUBSTANCE)
17361,fat_grease-47,,,data,323,FAT (ORGANIC SUBSTANCE)
17362,fat_grease-48,,,data,323,FAT (ORGANIC SUBSTANCE)
17363,fat_grease-49,,,data,323,FAT (ORGANIC SUBSTANCE)
17364,fat_grease-50,,,data,323,FAT (ORGANIC SUBSTANCE)
17365,fat_grease-51,,,data,323,FAT (ORGANIC SUBSTANCE)
17366,fat_grease-52,,,data,323,FAT (ORGANIC SUBSTANCE)
17367,fat_grease-53,,,data,323,FAT (ORGANIC SUBSTANCE)
17368,fat_grease-54,,,data,323,FAT (ORGANIC SUBSTANCE)
17369,fat_grease-55,,,data,323,FAT (ORGANIC SUBSTANCE)
17370,fat_grease-56,,,data,323,FAT (ORGANIC SUBSTANCE)
17371,fat_grease-57,,,data,323,FAT (ORGANIC SUBSTANCE)
17372,fat_grease-58,,,data,323,FAT (ORGANIC SUBSTANCE)
17373,fat_grease-59,,,data,323,FAT (ORGANIC SUBSTANCE)
17374,fat_grease-60,,,data,323,FAT (ORGANIC SUBSTANCE)
17375,fat_grease-61,,,data,323,FAT (ORGANIC SUBSTANCE)
17376,fat_grease-62,,,data,323,FAT (ORGANIC SUBSTANCE)
17377,fat_grease-63,,,data,323,FAT (ORGANIC SUBSTANCE)
17378,fat_grease-64,,,data,323,FAT (ORGANIC SUBSTANCE)
17379,fat_grease-65,,,data,323,FAT (ORGANIC SUBSTANCE)
17380,fat_grease-66,,,data,323,FAT (ORGANIC SUBSTANCE)
17381,fat_grease-67,,,data,323,FAT (ORGANIC SUBSTANCE)
17382,fat_grease-68,,,data,323,FAT (ORGANIC SUBSTANCE)
17383,fat_grease-69,,,data,323,FAT (ORGANIC SUBSTANCE)
17384,fat_grease-70,,,data,323,FAT (ORGANIC SUBSTANCE)
17385,fat_grease-71,,,data,323,FAT (ORGANIC SUBSTANCE)
17386,fat_grease-72,,,data,323,FAT (ORGANIC SUBSTANCE)
17387,fat_grease-73,,,data,323,FAT (ORGANIC SUBSTANCE)
17388,fat_grease-74,,,data,323,FAT (ORGANIC SUBSTANCE)
17389,fat_grease-75,,,data,323,FAT (ORGANIC SUBSTANCE)
17390,fat_grease-76,,,data,323,FAT (ORGANIC SUBSTANCE)
17391,fat_grease-77,,,data,323,FAT (ORGANIC SUBSTANCE)
17392,fat_grease-78,,,data,323,FAT (ORGANIC SUBSTANCE)
17393,fat_grease-79,,,data,323,FAT (ORGANIC SUBSTANCE)
17394,fat_grease-80,,,data,323,FAT (ORGANIC SUBSTANCE)
17395,fat_grease-81,,,data,323,FAT (ORGANIC SUBSTANCE)
17396,fat_grease-82,,,data,323,FAT (ORGANIC SUBSTANCE)
17397,fat_grease-83,,,data,323,FAT (ORGANIC SUBSTANCE)
17398,fat_grease-84,,,data,323,FAT (ORGANIC SUBSTANCE)
17399,fat_grease-85,,,data,323,FAT (ORGANIC SUBSTANCE)
17400,fat_grease-86,,,data,323,FAT (ORGANIC SUBSTANCE)
17401,fat_grease-87,,,data,323,FAT (ORGANIC SUBSTANCE)
17402,fat_grease-88,,,data,323,FAT (ORGANIC SUBSTANCE)
17403,fat_grease-89,,,data,323,FAT (ORGANIC SUBSTANCE)
17404,fat_grease-90,,,data,323,FAT (ORGANIC SUBSTANCE)
17405,fat_grease-91,,,data,323,FAT (ORGANIC SUBSTANCE)
17406,fat_grease-92,,,data,323,FAT (ORGANIC SUBSTANCE)
17407,fat_grease-93,,,data,323,FAT (ORGANIC SUBSTANCE)
17408,fat_grease-94,,,data,323,FAT (ORGANIC SUBSTANCE)
17409,fat_grease-95,,,data,323,FAT (ORGANIC SUBSTANCE)
17410,fat_grease-96,,,data,323,FAT (ORGANIC SUBSTANCE)
17411,fat_grease-97,,,data,323,FAT (ORGANIC SUBSTANCE)
17412,fat_grease-98,,,data,323,FAT (ORGANIC SUBSTANCE)
17413,fat_grease-99,,,data,323,FAT (ORGANIC SUBSTANCE)
17414,fat_grease-100,,,data,323,FAT (ORGANIC SUBSTANCE)
17415,fat_grease-101,,,data,323,FAT (ORGANIC SUBSTANCE)
17416,fat_grease-102,,,data,323,FAT (ORGANIC SUBSTANCE)
17417,fat_grease-103,,,data,323,FAT (ORGANIC SUBSTANCE)
17418,fat_grease-104,,,data,323,FAT (ORGANIC SUBSTANCE)
17419,fat_grease-105,,,data,323,FAT (ORGANIC SUBSTANCE)
17420,fat_grease-106,,,data,323,FAT (ORGANIC SUBSTANCE)
17421,fat_grease-107,,,data,323,FAT (ORGANIC SUBSTANCE)
17422,fat_grease-108,,,data,323,FAT (ORGANIC SUBSTANCE)
17423,fat_grease-109,,,data,323,FAT (ORGANIC SUBSTANCE)
17424,fat_grease-110,,,data,323,FAT (ORGANIC SUBSTANCE)
17425,fat_grease-111,,,data,323,FAT (ORGANIC SUBSTANCE)
17426,fat_grease-112,,,data,323,FAT (ORGANIC SUBSTANCE)
17427,fat_grease-113,,,data,323,FAT (ORGANIC SUBSTANCE)
17428,fat_grease-114,,,data,323,FAT (ORGANIC SUBSTANCE)
17429,fat_grease-115,,,data,323,FAT (ORGANIC SUBSTANCE)
17430,fat_grease-116,,,data,323,FAT (ORGANIC SUBSTANCE)
17431,fat_grease-117,,,data,323,FAT (ORGANIC SUBSTANCE)
17432,fat_grease-118,,,data,323,FAT (ORGANIC SUBSTANCE)
17433,fat_grease-119,,,data,323,FAT (ORGANIC SUBSTANCE)
17434,fat_grease-120,,,data,323,FAT (ORGANIC SUBSTANCE)
17435,fat_grease-121,,,data,323,FAT (ORGANIC SUBSTANCE)
17436,fat_grease-122,,,data,323,FAT (ORGANIC SUBSTANCE)
17437,fat_grease-123,,,data,323,FAT (ORGANIC SUBSTANCE)
17438,fat_grease-124,,,data,323,FAT (ORGANIC SUBSTANCE)
17439,fat_grease-125,,,data,323,FAT (ORGANIC SUBSTANCE)
17440,fat_grease-126,,,data,323,FAT (ORGANIC SUBSTANCE)
17441,fat_grease-127,,,data,323,FAT (ORGANIC SUBSTANCE)
17442,fat_grease-128,,,data,323,FAT (ORGANIC SUBSTANCE)
17443,fat_grease-129,,,data,323,FAT (ORGANIC SUBSTANCE)
17444,fat_grease-130,,,data,323,FAT (ORGANIC SUBSTANCE)
17445,fat_grease-131,,,data,323,FAT (ORGANIC SUBSTANCE)
17446,fat_grease-132,,,data,323,FAT (ORGANIC SUBSTANCE)
17447,fat_grease-133,,,data,323,FAT (ORGANIC SUBSTANCE)
17448,fat_grease-134,,,data,323,FAT (ORGANIC SUBSTANCE)
17449,fat_grease-135,,,data,323,FAT (ORGANIC SUBSTANCE)
17450,fat_grease-136,,,data,323,FAT (ORGANIC SUBSTANCE)
17451,fat_grease-137,,,data,323,FAT (ORGANIC SUBSTANCE)
17452,fat_grease-138,,,data,323,FAT (ORGANIC SUBSTANCE)
17453,fat_grease-139,,,data,323,FAT (ORGANIC SUBSTANCE)
17454,fat_grease-140,,,data,323,FAT (ORGANIC SUBSTANCE)
17455,fat_grease-141,,,data,323,FAT (ORGANIC SUBSTANCE)
17456,fat_grease-142,,,data,323,FAT (ORGANIC SUBSTANCE)
17457,fat_grease-143,,,data,323,FAT (ORGANIC SUBSTANCE)
17458,fat_grease-144,,,data,323,FAT (ORGANIC SUBSTANCE)
17459,fat_grease-145,,,data,323,FAT (ORGANIC SUBSTANCE)
17460,fat_grease-146,,,data,323,FAT (ORGANIC SUBSTANCE)
17461,fat_grease-147,,,data,323,FAT (ORGANIC SUBSTANCE)
17462,fat_grease-148,,,data,323,FAT (ORGANIC SUBSTANCE)
17463,fat_grease-149,,,data,323,FAT (ORGANIC SUBSTANCE)
17464,fat_grease-150,,,data,323,FAT (ORGANIC SUBSTANCE)
17465,fat_grease-151,,,data,323,FAT (ORGANIC SUBSTANCE)
17466,fat_grease-152,,,data,323,FAT (ORGANIC SUBSTANCE)
17467,fat_grease-153,,,data,323,FAT (ORGANIC SUBSTANCE)
17468,fat_grease-154,,,data,323,FAT (ORGANIC SUBSTANCE)
17469,fat_grease-155,,,data,323,FAT (ORGANIC SUBSTANCE)
17470,fat_grease-156,,,data,323,FAT (ORGANIC SUBSTANCE)
17471,fat_grease-157,,,data,323,FAT (ORGANIC SUBSTANCE)
17472,fat_grease-158,,,data,323,FAT (ORGANIC SUBSTANCE)
17473,fat_grease-159,,,data,323,FAT (ORGANIC SUBSTANCE)
17474,fat_grease-160,,,data,323,FAT (ORGANIC SUBSTANCE)
17475,fat_grease-161,,,data,323,FAT (ORGANIC SUBSTANCE)
17476,fat_grease-162,,,data,323,FAT (ORGANIC SUBSTANCE)
17477,fat_grease-163,,,data,323,FAT (ORGANIC SUBSTANCE)
17478,fat_grease-164,,,data,323,FAT (ORGANIC SUBSTANCE)
17479,fat_grease-165,,,data,323,FAT (ORGANIC SUBSTANCE)
17480,tail-1,,,data,1220,TAIL
17481,tail-2,,,data,1220,TAIL
17482,tail-3,,,data,1220,TAIL
17483,tail-4,,,data,1220,TAIL
17484,tail-5,,,data,1220,TAIL
17485,tail-6,,,data,1220,TAIL
17486,tail-7,,,data,1220,TAIL
17487,tail-8,,,data,1220,TAIL
17488,tail-9,,,data,1220,TAIL
17489,tail-10,,,data,1220,TAIL
17490,tail-11,,,data,1220,TAIL
17491,tail-12,,,data,1220,TAIL
17492,tail-13,,,data,1220,TAIL
17493,tail-14,,,data,1220,TAIL
17494,tail-15,,,data,1220,TAIL
17495,tail-16,,,data,1220,TAIL
17496,tail-17,,,data,1220,TAIL
17497,tail-18,,,data,1220,TAIL
17498,tail-19,,,data,1220,TAIL
17499,tail-20,,,data,1220,TAIL
17500,tail-21,,,data,1220,TAIL
17501,tail-22,,,data,1220,TAIL
17502,tail-23,,,data,1220,TAIL
17503,tail-24,,,data,1220,TAIL
17504,tail-25,,,data,1220,TAIL
17505,tail-26,,,data,1220,TAIL
17506,tail-27,,,data,1220,TAIL
17507,tail-28,,,data,1220,TAIL
17508,tail-29,,,data,1220,TAIL
17509,tail-30,,,data,1220,TAIL
17510,tail-31,,,data,1220,TAIL
17511,tail-32,,,data,1220,TAIL
17512,tail-33,,,data,1220,TAIL
17513,tail-34,,,data,1220,TAIL
17514,tail-35,,,data,1220,TAIL
17515,tail-36,,,data,1220,TAIL
17516,tail-37,,,data,1220,TAIL
17517,tail-38,,,data,1220,TAIL
17518,tail-39,,,data,1220,TAIL
17519,tail-40,,,data,1220,TAIL
17520,tail-41,,,data,1220,TAIL
17521,tail-42,,,data,1220,TAIL
17522,tail-43,,,data,1220,TAIL
17523,tail-44,,,data,1220,TAIL
17524,tail-45,,,data,1220,TAIL
17525,tail-46,,,data,1220,TAIL
17526,tail-47,,,data,1220,TAIL
17527,tail-48,,,data,1220,TAIL
17528,tail-49,,,data,1220,TAIL
17529,tail-50,,,data,1220,TAIL
17530,tail-51,,,data,1220,TAIL
17531,tail-52,,,data,1220,TAIL
17532,tail-53,,,data,1220,TAIL
17533,tail-54,,,data,1220,TAIL
17534,tail-55,,,data,1220,TAIL
17535,tail-56,,,data,1220,TAIL
17536,tail-57,,,data,1220,TAIL
17537,tail-58,,,data,1220,TAIL
17538,tail-59,,,data,1220,TAIL
17539,tail-60,,,data,1220,TAIL
17540,tail-61,,,data,1220,TAIL
17541,tail-62,,,data,1220,TAIL
17542,tail-63,,,data,1220,TAIL
17543,tail-64,,,data,1220,TAIL
17544,tail-65,,,data,1220,TAIL
17545,tail-66,,,data,1220,TAIL
17546,tail-67,,,data,1220,TAIL
17547,tail-68,,,data,1220,TAIL
17548,tail-69,,,data,1220,TAIL
17549,tail-70,,,data,1220,TAIL
17550,tail-71,,,data,1220,TAIL
17551,tail-72,,,data,1220,TAIL
17552,tail-73,,,data,1220,TAIL
17553,tail-74,,,data,1220,TAIL
17554,tail-75,,,data,1220,TAIL
17555,tail-76,,,data,1220,TAIL
17556,tail-77,,,data,1220,TAIL
17557,tail-78,,,data,1220,TAIL
17558,tail-79,,,data,1220,TAIL
17559,tail-80,,,data,1220,TAIL
17560,tail-81,,,data,1220,TAIL
17561,tail-82,,,data,1220,TAIL
17562,tail-83,,,data,1220,TAIL
17563,tail-84,,,data,1220,TAIL
17564,tail-85,,,data,1220,TAIL
17565,tail-86,,,data,1220,TAIL
17566,tail-87,,,data,1220,TAIL
17567,tail-88,,,data,1220,TAIL
17568,tail-89,,,data,1220,TAIL
17569,tail-90,,,data,1220,TAIL
17570,tail-91,,,data,1220,TAIL
17571,tail-92,,,data,1220,TAIL
17572,tail-93,,,data,1220,TAIL
17573,tail-94,,,data,1220,TAIL
17574,tail-95,,,data,1220,TAIL
17575,tail-96,,,data,1220,TAIL
17576,tail-97,,,data,1220,TAIL
17577,tail-98,,,data,1220,TAIL
17578,tail-99,,,data,1220,TAIL
17579,tail-100,,,data,1220,TAIL
17580,tail-101,,,data,1220,TAIL
17581,tail-102,,,data,1220,TAIL
17582,tail-103,,,data,1220,TAIL
17583,tail-104,,,data,1220,TAIL
17584,tail-105,,,data,1220,TAIL
17585,tail-106,,,data,1220,TAIL
17586,tail-107,,,data,1220,TAIL
17587,tail-108,,,data,1220,TAIL
17588,tail-109,,,data,1220,TAIL
17589,tail-110,,,data,1220,TAIL
17590,tail-111,,,data,1220,TAIL
17591,tail-112,,,data,1220,TAIL
17592,tail-113,,,data,1220,TAIL
17593,tail-114,,,data,1220,TAIL
17594,tail-115,,,data,1220,TAIL
17595,tail-116,,,data,1220,TAIL
17596,tail-117,,,data,1220,TAIL
17597,tail-118,,,data,1220,TAIL
17598,tail-119,,,data,1220,TAIL
17599,tail-120,,,data,1220,TAIL
17600,tail-121,,,data,1220,TAIL
17601,tail-122,,,data,1220,TAIL
17602,tail-123,,,data,1220,TAIL
17603,tail-124,,,data,1220,TAIL
17604,tail-125,,,data,1220,TAIL
17605,tail-126,,,data,1220,TAIL
17606,tail-127,,,data,1220,TAIL
17607,tail-128,,,data,1220,TAIL
17608,tail-129,,,data,1220,TAIL
17609,tail-130,,,data,1220,TAIL
17610,tail-131,,,data,1220,TAIL
17611,tail-132,,,data,1220,TAIL
17612,tail-133,,,data,1220,TAIL
17613,tail-134,,,data,1220,TAIL
17614,tail-135,,,data,1220,TAIL
17615,tail-136,,,data,1220,TAIL
17616,tail-137,,,data,1220,TAIL
17617,tail-138,,,data,1220,TAIL
17618,tail-139,,,data,1220,TAIL
17619,tail-140,,,data,1220,TAIL
17620,tail-141,,,data,1220,TAIL
17621,tail-142,,,data,1220,TAIL
17622,tail-143,,,data,1220,TAIL
17623,tail-144,,,data,1220,TAIL
17624,tail-145,,,data,1220,TAIL
17625,tail-146,,,data,1220,TAIL
17626,tail-147,,,data,1220,TAIL
17627,tail-148,,,data,1220,TAIL
17628,snake-1,,,data,730,SNAKE
17629,snake-2,,,data,730,SNAKE
17630,snake-3,,,data,730,SNAKE
17631,snake-4,,,data,730,SNAKE
17632,snake-5,,,data,730,SNAKE
17633,snake-6,,,data,730,SNAKE
17634,snake-7,,,data,730,SNAKE
17635,snake-8,,,data,730,SNAKE
17636,snake-9,,,data,730,SNAKE
17637,snake-10,,,data,730,SNAKE
17638,snake-11,,,data,730,SNAKE
17639,snake-12,,,data,730,SNAKE
17640,snake-13,,,data,730,SNAKE
17641,snake-14,,,data,730,SNAKE
17642,snake-15,,,data,730,SNAKE
17643,snake-16,,,data,730,SNAKE
17644,snake-17,,,data,730,SNAKE
17645,snake-18,,,data,730,SNAKE
17646,snake-19,,,data,730,SNAKE
17647,snake-20,,,data,730,SNAKE
17648,snake-21,,,data,730,SNAKE
17649,snake-22,,,data,730,SNAKE
17650,snake-23,,,data,730,SNAKE
17651,snake-24,,,data,730,SNAKE
17652,snake-25,,,data,730,SNAKE
17653,snake-26,,,data,730,SNAKE
17654,snake-27,,,data,730,SNAKE
17655,snake-28,,,data,730,SNAKE
17656,snake-29,,,data,730,SNAKE
17657,snake-30,,,data,730,SNAKE
17658,snake-31,,,data,730,SNAKE
17659,snake-32,,,data,730,SNAKE
17660,snake-33,,,data,730,SNAKE
17661,snake-34,,,data,730,SNAKE
17662,snake-35,,,data,730,SNAKE
17663,snake-36,,,data,730,SNAKE
17664,snake-37,,,data,730,SNAKE
17665,snake-38,,,data,730,SNAKE
17666,snake-39,,,data,730,SNAKE
17667,snake-40,,,data,730,SNAKE
17668,snake-41,,,data,730,SNAKE
17669,snake-42,,,data,730,SNAKE
17670,snake-43,,,data,730,SNAKE
17671,snake-44,,,data,730,SNAKE
17672,snake-45,,,data,730,SNAKE
17673,snake-46,,,data,730,SNAKE
17674,snake-47,,,data,730,SNAKE
17675,snake-48,,,data,730,SNAKE
17676,snake-49,,,data,730,SNAKE
17677,snake-50,,,data,730,SNAKE
17678,snake-51,,,data,730,SNAKE
17679,snake-52,,,data,730,SNAKE
17680,snake-53,,,data,730,SNAKE
17681,snake-54,,,data,730,SNAKE
17682,snake-55,,,data,730,SNAKE
17683,snake-56,,,data,730,SNAKE
17684,snake-57,,,data,730,SNAKE
17685,snake-58,,,data,730,SNAKE
17686,snake-59,,,data,730,SNAKE
17687,snake-60,,,data,730,SNAKE
17688,snake-61,,,data,730,SNAKE
17689,snake-62,,,data,730,SNAKE
17690,snake-63,,,data,730,SNAKE
17691,snake-64,,,data,730,SNAKE
17692,snake-65,,,data,730,SNAKE
17693,snake-66,,,data,730,SNAKE
17694,snake-67,,,data,730,SNAKE
17695,snake-68,,,data,730,SNAKE
17696,snake-69,,,data,730,SNAKE
17697,snake-70,,,data,730,SNAKE
17698,snake-71,,,data,730,SNAKE
17699,snake-72,,,data,730,SNAKE
17700,snake-73,,,data,730,SNAKE
17701,snake-74,,,data,730,SNAKE
17702,snake-75,,,data,730,SNAKE
17703,snake-76,,,data,730,SNAKE
17704,snake-77,,,data,730,SNAKE
17705,snake-78,,,data,730,SNAKE
17706,snake-79,,,data,730,SNAKE
17707,snake-80,,,data,730,SNAKE
17708,snake-81,,,data,730,SNAKE
17709,snake-82,,,data,730,SNAKE
17710,snake-83,,,data,730,SNAKE
17711,snake-84,,,data,730,SNAKE
17712,snake-85,,,data,730,SNAKE
17713,snake-86,,,data,730,SNAKE
17714,snake-87,,,data,730,SNAKE
17715,snake-88,,,data,730,SNAKE
17716,snake-89,,,data,730,SNAKE
17717,snake-90,,,data,730,SNAKE
17718,snake-91,,,data,730,SNAKE
17719,snake-92,,,data,730,SNAKE
17720,snake-93,,,data,730,SNAKE
17721,snake-94,,,data,730,SNAKE
17722,snake-95,,,data,730,SNAKE
17723,snake-96,,,data,730,SNAKE
17724,snake-97,,,data,730,SNAKE
17725,snake-98,,,data,730,SNAKE
17726,snake-99,,,data,730,SNAKE
17727,snake-100,,,data,730,SNAKE
17728,snake-101,,,data,730,SNAKE
17729,snake-102,,,data,730,SNAKE
17730,snake-103,,,data,730,SNAKE
17731,snake-104,,,data,730,SNAKE
17732,snake-105,,,data,730,SNAKE
17733,snake-106,,,data,730,SNAKE
17734,snake-107,,,data,730,SNAKE
17735,snake-108,,,data,730,SNAKE
17736,snake-109,,,data,730,SNAKE
17737,snake-110,,,data,730,SNAKE
17738,snake-111,,,data,730,SNAKE
17739,snake-112,,,data,730,SNAKE
17740,snake-113,,,data,730,SNAKE
17741,snake-114,,,data,730,SNAKE
17742,snake-115,,,data,730,SNAKE
17743,snake-116,,,data,730,SNAKE
17744,snake-117,,,data,730,SNAKE
17745,snake-118,,,data,730,SNAKE
17746,snake-119,,,data,730,SNAKE
17747,snake-120,,,data,730,SNAKE
17748,snake-121,,,data,730,SNAKE
17749,snake-122,,,data,730,SNAKE
17750,snake-123,,,data,730,SNAKE
17751,snake-124,,,data,730,SNAKE
17752,snake-125,,,data,730,SNAKE
17753,snake-126,,,data,730,SNAKE
17754,snake-127,,,data,730,SNAKE
17755,snake-128,,,data,730,SNAKE
17756,snake-129,,,data,730,SNAKE
17757,snake-130,,,data,730,SNAKE
17758,snake-131,,,data,730,SNAKE
17759,snake-132,,,data,730,SNAKE
17760,snake-133,,,data,730,SNAKE
17761,snake-134,,,data,730,SNAKE
17762,snake-135,,,data,730,SNAKE
17763,snake-136,,,data,730,SNAKE
17764,snake-137,,,data,730,SNAKE
17765,snake-138,,,data,730,SNAKE
17766,snake-139,,,data,730,SNAKE
17767,snake-140,,,data,730,SNAKE
17768,snake-141,,,data,730,SNAKE
17769,snake-142,,,data,730,SNAKE
17770,snake-143,,,data,730,SNAKE
17771,snake-144,,,data,730,SNAKE
17772,snake-145,,,data,730,SNAKE
17773,snake-146,,,data,730,SNAKE
17774,snake-147,,,data,730,SNAKE
17775,snake-148,,,data,730,SNAKE
17776,snake-149,,,data,730,SNAKE
17777,snake-150,,,data,730,SNAKE
17778,snake-151,,,data,730,SNAKE
17779,worm-1,,,data,1219,WORM
17780,worm-2,,,data,1219,WORM
